id,name,currentPrice,categoryId,categoryName,marketId,marketProvider,oldPrice,brand,priceLabel,saleSpecification,imageUrl
0f78c48f-8e0f-4f41-8388-38e30144e084," Gofrownica 800-1000 W, do gofr&oacute;w bąbelkowych ",79.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,89.90," HOFFEN ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
d4c2b764-6718-4a34-8650-51a7eef053d8," Opiekacz 3w1 MOP-46/C, z wymiennymi płytami ",119.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,149.00," MPM ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
3d792aea-16b8-4ca2-bf8e-d4f1fc9a52b1," Golarka Prime3 SRS61, bezprzewodowa ",79.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,99.00," PRIME3 ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
343487d7-b33a-44ef-85b7-946608a91ff7," Elektryczna szczotka do czyszczenia but&oacute;w ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," HOFFEN ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
cb5e6b94-816c-42a9-aee7-947feccc4166," Retro czajnik elektryczny z termometrem, czerwony ",179.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,199.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
ce2afd1b-63bb-4c13-bdcc-9f42d916ddc1," Słuchawki douszne TWS, bezprzewodowe, IK ES-3524E ",59.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,69.90," SETTY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
55ef77a4-100e-4759-9147-b53b1d7db291," Mikrofon z głośnikiem Bluetooth, 3 W, złoty ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," SETTY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
bbe3ee46-d7b8-4dad-b496-0ab12d0f4052," Piekarnik elektryczny z termoobiegiem 1650W, 37 l, czarny ",399.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,469.00," MPM ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
72606c11-edb8-45bd-a8f7-62226517c489," Smartwatch z 8 trybami sportowymi, wodoodporny, kwadratowy ",99.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,129.00," HYKKER ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
a8306d2b-17ec-4c42-a92c-43c646b9b24c," Głośnik bezprzewodowy karaoke, 70 W, z mikrofonem ",349.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,399.00," MOEVI ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
e56554db-11f3-4a88-9aa6-cfb71f844c16," Kawiarka elektryczna Camry Moka, 300 ml, czarny ",129.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,159.00," CAMRY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
0d04d295-dfb6-40b5-ba17-9c332e1c61c2," Retro zestaw przybor&oacute;w kuchennych, czerwony ",69.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,99.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
d17acd6c-f2b9-446c-b262-ab5151ad5343," Gofrownica 800-1000 W, z płytkami w kształcie serca ",79.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,89.90," HOFFEN ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
823d2185-873c-41a0-8998-533a5ea6e088," Głośnik boombox 50 W, USB-C ",179.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,229.00," MOEVI ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
2fa0f775-49c7-4e05-9da3-f3ec5e353c4c," Wentylator biurkowy Mesko MS 7308, 23 cm, czarny ",79.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,89.90," MESKO ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
1d855de5-db03-4b2d-bcb4-a4d833611a7a," Tradycyjny retro czajnik z gwizdkiem, czerwony ",99.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,139.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
c2925673-3fad-4228-99aa-739e90f94eea," Rejestrator samochodowy Prime3 CVR11, nagrywanie HD ",49.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,69.90," PRIME3 ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
ed614153-9722-45b5-afed-c4d119e967b2," Radio przenośne z Bluetooth Prime3 APR71PK &ldquo;Neon&rdquo;, r&oacute;żowe ",119.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,159.00," PRIME3 ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
6460da0c-1cab-4a2f-bb2a-371a35bf4bf4," HULAJNOGA TR&Oacute;JKOŁOWA LED, NIEBIESKA, świecące k&oacute;łka ",89.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,99.00," Playground ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
db1d71f5-a70e-4c03-98e6-e1dbaa147add," Żelazko parowe Camry CR 5020, 2200 W, zielone ",209.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,249.00," CAMRY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
f457b47f-1af8-4a98-a984-6edb232e359a," Blender personalny Camry CR 4069, 500 W, 2 bidony sportowe ",129.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,159.00," CAMRY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
a4b4b68c-d84e-4bd1-9b7f-0e1665d70591," Zestaw 7 noży kuchennych ze stojakiem, czarny ",129.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,199.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
295b36d7-32b6-4a9d-bed1-bff54287e644," Głośnik przenośny Prime3 &bdquo;UP!&rdquo; ABT02BK, ok. 4 h odtwarzania ",34.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," PRIME3 ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
babb53a9-d737-4fe9-bbcd-9f7d9750fc3e," Nawilżacz powietrza MNP-03, ultradźwiękowy, wydajność 300 ml/h ",69.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,99.00," MPM ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
439faeb0-6b06-45b3-9127-10aca1cad12b," Kuchenny retro pojemnik na suche produkty, 1,5 l, czerwony ",31.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,39.99," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
2d598386-7a3b-4f7f-a15a-c187ea2229cb," Żelazko Canvas, 2400 W, ze stacją parową ",299.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,599.00," SOLAC ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
9acf6f26-844b-4405-8701-c23944a661dd," Szczoteczka soniczna z wyświetlaczem Oclean X10, niebieska ",269.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,349.00," ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
392a821c-1ba1-4df6-9355-3b9eae3d1aeb," Szczoteczka soniczna z wyświetlaczem Oclean X10, r&oacute;żowa ",269.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,349.00," ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
a9d9f79d-a445-4bf3-a7e0-d7c15e593b8c," Chromowany toster retro, czarny ",149.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,169.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
480bc3dc-098e-48eb-846c-e905b990881a," Zegarek damski z bransoletką, złoto-czarny ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," THIERRY SCHAFFER ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
2882d624-7cc0-4963-8a27-d01760bb5157," Radio Kuchenne z Bluetooth, srebrne ",99.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,119.00," HYKKER ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
aac9634e-9f3d-4486-8d54-dd60f9949893," Zestaw fotel uszak z podn&oacute;żkiem Miles, ż&oacute;łty, drewniane n&oacute;żki ",1099.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,1599.00," KONSIMO ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
7ac917fb-2e7d-4fbc-950f-8b1b3cc313ab," Głośnik Bluetooth premium 20 W, kr&oacute;tki czas ładowania ",199.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,219.00," MOEVI ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
c2e94ead-c2ab-4f48-80a7-55ed0e45f60a," Zestaw 7 noży kuchennych ze stojakiem, czerwony ",129.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,199.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
c76bcfd9-ef2d-4bc5-a43a-ed8ae76e2938," Garnek żeliwny z pokrywką 2,2 l, czarny ",119.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,149.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
5ca97243-b933-4ae6-814a-84db5122484b," Zestaw garnk&oacute;w Verso Wood, stal nierdzewna ",144.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,289.00," MG HOME ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
1f6e632d-2501-4286-b761-2083c648d15c," Ekspres ciśnieniowy do kawy, 15 BAR, MKW-07M ",579.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,599.00," MPM ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
1afd469f-16d4-4141-a3ac-5b95c00367c7," Mikrofon z głośnikiem Bluetooth, 3 W, r&oacute;żowo złoty ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," SETTY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
a424de3e-77d7-40ab-b444-cab29529ccf8," Radio przenośne z Bluetooth Prime3 APR81 &ldquo;City&rdquo;, ok. 3 h odtwarzania ",99.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,139.00," PRIME3 ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
c9311071-11ca-4908-a826-428647ab8a83," Mikser planetarny Black Rose, 1300 W, funkcja Turbo ",499.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,639.00," BERLINGERHAUS ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
804b13d8-419d-4ea5-ae8b-b678adc819c7," Blender Prime3 SSM41BL, 1000 W ",89.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,109.00," PRIME3 ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
60e870eb-0fc0-4de2-8661-84a4863b7007," Garnek żeliwny z pokrywką 4,3 l, czerwony ",149.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,199.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
1d50ea3b-64ca-4a5f-a515-44f3468237f4," Mikser planetarny Emerald, 1300 W, funkcja Turbo ",499.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,639.00," BERLINGERHAUS ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
03b1ea30-2573-4b02-a6a9-8e485e723dc0," Zegarek damski z bransoletką, srebrny ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," THIERRY SCHAFFER ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
256a9b4f-87d0-44b4-9f05-e2bbe76c2b2c," Odkurzacz przemysłowy Blaupunkt VCI201, do odkurzania na mokro i sucho ",249.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,299.00," BLAUPUNKT ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
dc2a9b2e-dccb-4aad-8ed0-018783a9d20c," Zegarek damski z bransoletką ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," THIERRY SCHAFFER ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
ae8501db-8881-43d3-8cf9-d4fd61ac74d9," Retro czajnik elektryczny z termometrem, czarny ",179.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,199.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
0008d39a-82af-4e16-af95-81f3ee3adccd," Chromowany toster retro, czerwony ",149.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,169.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
08ccd35b-cb82-4930-9979-5dd3183756ae," Garnek żeliwny z pokrywką 4,3 l, czarny ",149.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,199.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
1d0b4cc1-17d5-42d2-b089-9dd5b66e9057," Uchwyt samochodowy indukcyjny, na smartfony 4&quot;-6,5&quot; ",89.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,99.00," BASEUS ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
bd9a5dbc-06ae-4288-9f82-3a4f964ebe17," Grill elektryczny Adler AD 6602, 2400 W, z termostatem, czarny ",98.90,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,129.00," ADLER ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
a7293d87-0ef5-4ca8-bbb0-28306689ac7d," Projektor gwiazd LED, z głośnikiem Bluetooth, z pilotem, biały ",149.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,229.00," JUMI ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
fed15f77-c583-458f-a0b1-fcfa1dd2e2b5," Garnek żeliwny z pokrywką 2,2 l, czerwony ",119.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,149.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
02853dc6-66fa-4c61-ba87-11dad877410a," Blender ręczny SMOOTHIE Camry CR 4615, 400 W, z bidonem ",129.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,149.00," CAMRY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
3a129979-9b94-483c-96a2-182d72c1c302," URZĄDZENIE DO ŻELEK, 10 ELEMENT&Oacute;W ",85.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,89.90," HOFFEN ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
2308b65a-494f-490e-9cdc-e277eea83553," Mikrofon z głośnikiem Bluetooth, 3 W, czarny ",42.99,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,49.99," SETTY ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
53f19598-8064-4b47-8b4a-fb53e3e73d1b," Blender ręczny zestaw MBL-16, z przystawką i zestawem mieszadełek ",79.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,129.00," MPM ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
c7bb9d31-5dbc-4bf4-b3fb-b23d8851c5c4," 6-częściowy zestaw retro garnk&oacute;w ze stali nierdzewnej, czarny ",199.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,249.00," VINTAGE CUISINE ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
05e8f689-51d4-45cb-9d65-2d867347947a," Czajnik elektryczny Blaupunkt EKG501BK, z niebieskim podświetleniem ",99.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,149.00," BLAUPUNKT ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
afe246ab-b838-40e2-8118-b19392272363," Projektor gwiazd LED, z głośnikiem Bluetooth, z pilotem, grafitowy ",149.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,229.00," JUMI ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
c8efa07d-270c-4cc4-a5a2-e4da1043f752," Robot sprzątający TCL Sweeva 6000 Black, 2700 Pa, 4 tryby pracy ",1299.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,1449.00," TCL ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
de2377ea-9cfb-4fd4-9481-721f8392c702," Frytkownica beztłuszczowa Blaupunkt AFD601 ",329.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,369.00," BLAUPUNKT ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
531f5cad-6edb-4f10-9228-2790427bfa06," Hulajnoga elektryczna C25, czarna, opony pneumatyczne ",1999.00,a8660364-bab9-4540-a13a-99acb939096b,Powr&oacute;t bestseller&oacute;w aż do -50%,a29a43c6-b9ec-4873-b2c4-2861f09dc1c9,Biedronka,3499.00," RAZOR ","najniższa cena, kt&oacute;ra obowiązywała w&nbsp;okresie 30&nbsp;dni przed wprowadzeniem obniżki",,
